geschlecht,alter,bundesland,beruf,konsumhaeufigkeit,situation_freunde_familie,situation_party,situation_zuhause_essen,situation_zuhause_entspannung,situation_oeffentliche_veranstaltungen,situation_gastro,situation_urlaub,involvement_interesse,involvement_rolle,involvement_spass,involvement_wichtigkeit,involvement_vorteilhaft,involvement_unverzichtbar,gesundheit_wichtig,umweltfreundlich_wichtig,neue_produkte_probie,bio_mehrpreis_bereit,tierfrei_wichtig,alkoholverzicht_wichtig,einfluss_geschmack,einfluss_geruch,einfluss_preis,einfluss_markenbekanntheit,einfluss_nachhaltigkeit,einfluss_herkunft,einfluss_verpackungsdesign,einfluss_verpackungsform,einfluss_aktionsangebote,einfluss_alkoholgehalt,einfluss_empfehlung,einfluss_verfuegbarkeit,praef_sorte_alkoholfrei,praef_sorte_weizen,praef_sorte_koelsch,praef_sorte_altbier,praef_sorte_pale_ale,praef_sorte_stout,praef_sorte_maerzen_export,praef_sorte_radler,praef_sorte_pils,praef_sorte_bock_schwarzrauchbier,praef_sorte_helles_lager,praef_sorte_craft_beer,praef_alkoholfrei_0,praef_alkoholfrei_0_5,praef_bier_alkohol,geschmack_rauchig,geschmack_hopfig,geschmack_suesslich_malzig,geschmack_fruchtig,geschmack_kraeuter,geschmack_gewuerze,geschmack_bitter,geschmack_saeuerlich,geschmack_zitrus,quality_score,rule_violations,violation_details,quality_summary
maennlich,2000,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,2,3,1,1,3,1,2,1,1,3,2,1,5,4,3,5,3,1,2,4,4,4,3,2,1,2,4,2,5,3,4,2,3,3,1,1,3,4,4,4,1,1,1,3,2,4,2,4,1,4,1,3,1,2,2,90,"[""rule_001""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age of 2000, as this indicates the person is 23 years old, which is older than typical school age.""}",The data row has one violation related to age and occupation consistency.
weiblich,1996,Bayern,Studentin / Student,mehrmals im Monat,2,3,1,1,3,3,2,3,2,3,1,2,2,3,4,5,2,2,2,5,5,3,4,2,3,4,3,4,2,1,3,2,4,3,1,3,2,2,4,5,1,2,1,3,3,5,2,3,4,3,2,1,1,2,1,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,1999,Baden-Württemberg,Schülerin / Schüler,mehrmals pro Woche,3,3,2,1,3,2,1,2,1,5,1,5,1,2,4,5,3,4,2,5,1,1,3,5,1,4,4,4,4,3,2,2,2,3,1,1,2,4,4,4,1,3,1,1,5,3,2,3,4,2,1,2,2,2,3,90,"[""rule_001""]","{""rule_001"": ""The occupation 'Sch\u00fclerin / Sch\u00fcler' is inconsistent with the age 1999, as this indicates the individual is older than typical school age.""}",The data row has one violation related to age and occupation consistency.
maennlich,2003,Bayern,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,2,3,3,2,4,3,3,1,4,4,2,3,2,1,2,5,3,4,5,4,3,2,4,4,1,4,1,1,3,4,2,1,1,2,5,4,1,5,2,1,1,4,2,2,3,2,1,3,2,2,2,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,keine Angabe,Baden-Württemberg,Angestellte / Angestellter,täglich,2,2,2,2,3,3,2,4,2,5,3,2,1,3,2,2,2,2,2,3,5,4,1,2,2,1,2,5,3,1,4,4,4,1,5,2,1,4,3,4,2,3,1,2,5,4,1,2,2,1,1,2,3,2,3,100,[],{},The data row meets all plausibility rules.
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,1,1,2,1,2,3,1,5,4,3,3,3,3,3,2,1,4,4,4,2,2,1,3,4,3,4,1,3,4,1,2,1,1,3,1,4,4,2,2,4,4,2,4,3,1,3,5,3,3,3,3,2,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1998,Baden-Württemberg,ohne Beschäftigung,mehrmals pro Woche,2,3,1,2,3,2,3,5,3,1,5,4,5,4,2,4,1,1,1,5,4,4,2,2,3,2,3,3,4,3,2,1,3,3,2,2,1,4,5,3,1,5,1,1,3,5,1,5,3,3,1,2,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2002,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,2,2,1,3,2,4,4,5,3,2,3,4,4,5,1,2,3,4,5,2,2,2,5,2,3,3,2,4,4,2,4,4,1,1,3,3,3,3,1,5,1,3,2,5,2,3,3,4,2,3,3,3,3,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,keine Angabe,Baden-Württemberg,Studentin / Student,einmal pro Monat,3,3,1,2,3,3,3,1,3,2,2,5,1,4,4,2,3,4,2,5,2,4,2,2,1,2,2,3,2,2,2,1,3,2,2,2,2,2,3,3,4,4,2,2,1,5,2,1,2,3,1,3,1,2,3,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,2000,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,2,3,1,1,3,3,2,4,3,4,2,2,2,3,5,3,2,1,2,5,4,5,3,2,3,2,1,3,3,4,2,2,4,2,1,1,1,5,2,2,1,4,1,5,1,5,2,5,4,2,1,2,2,2,3,90,"[""rule_003"", ""rule_006"", ""rule_007"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich'."", ""rule_006"": ""Involvement in the role (3) is greater than the importance of the role (2)."", ""rule_007"": ""Health importance (3) does not correlate with alcohol avoidance importance (2)."", ""rule_008"": ""High preference for alcoholic beer (5) coincides with a preference for alcohol-free beer (2).""}","The data row has multiple inconsistencies regarding gender, involvement, health importance, and preferences."
weiblich,2004,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,1,2,1,2,3,3,4,5,1,5,2,1,2,2,4,2,1,5,4,3,1,1,3,2,2,2,3,3,4,2,3,1,1,2,2,3,3,3,1,5,1,2,5,4,2,5,3,3,3,1,1,2,2,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'."", ""rule_006"": ""The involvement in the role (4) is greater than the importance of the role (1), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
maennlich,1995,Bayern,Studentin / Student,mehrmals im Monat,3,2,2,2,2,3,3,3,2,3,2,1,1,3,1,5,2,1,1,5,3,4,3,1,3,5,3,4,2,3,5,1,4,4,3,2,1,2,4,1,1,4,2,2,2,5,1,1,1,4,3,3,4,2,3,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should not be 'unbekannt'."", ""rule_008"": ""There is a high preference for alcoholic beer (5) while having a low preference for alcohol-free beer (1), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
weiblich,2000,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,2,1,3,3,2,4,1,3,2,2,1,4,2,2,2,2,2,4,4,2,2,1,3,2,1,4,2,3,2,2,5,1,1,1,1,3,1,3,1,5,2,1,3,5,2,2,3,4,3,2,2,3,4,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
maennlich,2002,Baden-Württemberg,in Ausbildung/im Freiwilligendienst,mehrmals im Monat,3,3,2,3,3,3,1,2,5,4,3,3,1,5,3,4,3,4,1,3,4,5,3,2,3,2,4,4,5,5,1,2,3,2,1,1,1,4,3,3,1,5,2,1,1,5,2,1,5,3,3,1,2,2,3,90,"[""rule_001"", ""rule_006"", ""rule_007""]","{""rule_001"": ""The occupation 'in Ausbildung/im Freiwilligendienst' is consistent with the age 2002, so this rule is not violated."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (3), which violates the consistency."", ""rule_007"": ""The importance on health (5) is high, but the importance on alcohol avoidance (1) is low, which violates the correlation.""}","The data quality is generally good, but there are inconsistencies in involvement and health-related preferences."
weiblich,2005,Nordrhein-Westfalen,Studentin / Student,seltener als einmal pro Monat,3,3,2,1,3,3,2,4,1,2,1,3,5,3,2,1,2,2,2,5,4,3,4,4,5,1,2,5,2,2,3,1,3,1,2,2,2,3,5,4,2,5,2,1,1,3,2,3,3,5,2,3,3,1,4,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,1998,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,2,2,2,2,3,3,2,2,5,2,1,5,1,4,5,3,2,1,4,3,2,2,2,4,2,3,2,1,4,4,1,3,1,1,1,1,5,3,2,1,5,1,2,2,3,5,3,3,2,2,1,3,2,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', which should be 'Student'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2002,keine Angabe,keine Angabe,mehrmals pro Woche,2,3,2,1,3,3,1,5,2,3,2,2,2,3,3,3,2,2,3,5,2,5,2,5,3,5,4,4,3,3,3,3,5,2,1,1,2,3,2,5,2,3,1,1,1,5,4,1,1,4,4,1,2,4,4,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,2000,Baden-Württemberg,Schülerin / Schüler,mehrmals pro Woche,2,3,1,2,3,2,2,1,3,5,2,1,4,4,3,5,3,1,5,4,2,4,4,2,3,3,1,3,2,3,5,4,5,1,4,5,2,4,3,2,2,5,4,2,2,5,2,3,2,3,3,2,2,2,1,80,"[""rule_001"", ""rule_006"", ""rule_007"", ""rule_008""]","{""rule_001"": ""The age is 2000, which means the individual is 23 years old, but the occupation 'Sch\u00fclerin / Sch\u00fcler' typically corresponds to a younger age."", ""rule_006"": ""Involvement in the role (3) is greater than the importance of the role (2), which is inconsistent."", ""rule_007"": ""The importance of health (4) is high, but the importance of alcohol avoidance (5) is also high, which is acceptable, but the correlation is not consistent with the expected logic."", ""rule_008"": ""The preference for alcohol-free beer (4) is high, and the preference for alcoholic beer (5) is also high, which violates the rule.""}","The data quality is compromised due to multiple inconsistencies in age, involvement, health importance, and beverage preferences."
maennlich,1997,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,1,1,3,3,3,2,4,1,2,3,1,5,3,5,2,2,4,5,5,4,2,1,2,3,4,1,2,3,3,2,3,4,2,2,2,3,3,3,2,2,1,2,3,4,2,4,5,2,2,2,1,2,2,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2001,Baden-Württemberg,Beamtin / Beamter,mehrmals pro Woche,2,3,1,2,3,2,2,5,2,5,1,1,2,5,1,5,3,5,4,5,2,2,2,1,2,3,3,2,3,3,3,4,1,2,2,1,4,2,4,2,1,5,2,2,4,3,4,3,4,2,5,2,4,2,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2006,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,3,2,3,3,2,3,1,3,4,3,1,2,1,2,3,1,1,1,5,4,4,2,2,3,5,2,3,2,5,4,4,4,3,1,1,3,4,1,4,1,3,1,1,4,5,2,4,1,2,2,1,3,2,4,80,"[""rule_001"", ""rule_003"", ""rule_008""]","{""rule_001"": ""The age is 2006, which indicates the individual is under the typical school age, but the occupation is 'Studentin / Student', which is inconsistent."", ""rule_003"": ""The occupation is 'Studentin / Student', but the gender is 'weiblich', which is consistent; however, the rule checks for 'unbekannt' gender, so this rule is not violated."", ""rule_008"": ""The preference for alcohol-free beer is 4 and the preference for alcoholic beer is 5, which violates the rule that states a high preference for alcohol-free beer should not coincide with a high preference for alcoholic beer.""}","The data row has multiple inconsistencies regarding age and occupation, as well as preferences for alcoholic and alcohol-free beers."
maennlich,1999,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,1,3,2,2,1,3,4,5,1,1,4,3,5,3,2,4,2,3,2,4,2,1,3,3,5,3,3,4,2,4,3,1,1,1,1,3,2,1,3,1,3,4,4,3,4,3,3,1,2,3,1,4,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,1999,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,2,3,1,1,3,2,1,2,2,3,2,2,4,5,1,5,1,1,1,5,5,3,2,2,2,2,3,3,1,3,5,3,2,2,1,1,2,1,5,3,3,5,1,2,1,4,1,4,1,5,4,1,2,2,1,90,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_008"": ""There is a high preference for alcoholic beer (4) alongside a high preference for alcohol-free beer (3), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
weiblich,2001,Baden-Württemberg,Studentin / Student,mehrmals im Monat,2,3,1,1,2,3,2,4,5,4,3,1,3,4,1,4,4,1,1,4,3,4,1,1,4,4,2,3,3,4,1,2,4,5,1,1,3,2,4,3,1,5,1,3,2,1,1,4,1,5,3,3,3,2,3,90,"[""rule_003"", ""rule_006""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (3), which is inconsistent.""}","The data row has minor inconsistencies regarding gender and occupation, as well as involvement and importance."
unbekannt,2004,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,3,3,2,2,2,1,1,2,3,5,3,2,4,5,4,5,2,1,1,4,4,3,3,2,2,5,2,1,3,1,4,2,3,3,1,2,1,4,4,3,1,3,2,1,2,4,2,4,3,2,2,2,2,2,4,80,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 2004, which indicates the person is 19 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be of typical school age, which is consistent, so this rule is not violated."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt', which is a violation.""}","The data quality is generally good, but there are inconsistencies between gender and occupation."
maennlich,2000,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,3,3,2,2,2,2,2,4,5,3,4,2,1,5,2,4,3,4,2,5,3,3,2,3,3,1,3,3,4,3,3,1,3,1,3,1,1,5,3,3,2,2,1,2,3,3,2,5,1,5,3,1,4,2,3,80,"[""rule_001"", ""rule_003"", ""rule_006""]","{""rule_001"": ""The age is 2000, which indicates the person is 23 years old, and the occupation 'Studentin / Student' is plausible for this age, so this rule is not violated."", ""rule_003"": ""The occupation 'Studentin / Student' should not have a gender of 'unbekannt', but the gender is 'maennlich', which is consistent, so this rule is not violated."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (4), which violates the consistency check.""}","The data quality is generally good, with some inconsistencies in involvement and importance."
weiblich,2000,Bayern,Angestellte / Angestellter,mehrmals im Monat,2,3,1,2,2,3,2,4,3,3,1,1,2,4,1,5,1,3,2,5,4,4,2,4,3,1,3,4,4,2,4,2,1,2,2,1,1,4,4,2,1,3,1,1,4,3,2,1,3,4,1,1,3,2,4,100,[],{},The data row meets all plausibility rules with no violations.
weiblich,2004,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,2,2,3,2,2,4,3,4,3,1,2,5,5,4,3,2,1,5,3,3,2,2,1,2,2,5,3,3,3,2,1,2,2,1,2,3,3,1,2,5,1,2,1,5,2,3,3,2,4,1,2,4,3,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not have a gender of 'unbekannt'.""}","The data quality is mostly good, with one violation related to gender and occupation consistency."
maennlich,2000,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,1,2,3,3,1,2,2,4,1,2,2,4,3,5,2,2,1,4,1,2,3,1,4,2,4,5,2,4,5,1,1,1,1,2,1,1,4,3,5,2,3,1,1,5,3,4,1,2,2,2,2,4,3,90,"[""rule_003"", ""rule_006"", ""rule_007"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich' as it should be 'Student'."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (1), which is inconsistent."", ""rule_007"": ""The importance of health (4) is high, but the importance of alcohol avoidance (1) is low, indicating a violation."", ""rule_008"": ""There is a high preference for alcoholic beer (5) while having a low preference for alcohol-free beer (1), which is inconsistent.""}","The data row has multiple inconsistencies regarding occupation, involvement, health importance, and alcohol preferences."
weiblich,1998,Baden-Württemberg,keine Angabe,mehrmals im Monat,3,3,1,1,3,3,2,1,2,4,2,1,4,5,4,4,3,1,2,4,2,4,3,3,3,3,2,1,4,3,4,1,1,3,3,3,5,2,3,3,2,5,2,2,1,5,1,2,1,1,1,1,5,2,5,100,[],{},The data row adheres to all specified plausibility rules.
weiblich,1998,Baden-Württemberg,Studentin / Student,mehrmals pro Woche,2,2,1,2,1,2,2,2,3,4,1,2,4,5,2,2,2,1,5,5,4,3,1,2,3,2,3,3,3,3,4,4,2,1,2,1,3,3,5,1,3,5,2,3,3,5,2,3,4,1,2,1,1,2,1,80,"[""rule_003"", ""rule_008""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' because it should not have a gender of 'unbekannt'."", ""rule_008"": ""There is a high preference for both alcohol-free beer (4) and alcoholic beer (5), which is inconsistent.""}","The data row has some inconsistencies regarding gender and occupation, as well as preferences for alcoholic and alcohol-free beers."
weiblich,2003,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,1,3,2,1,2,2,2,2,3,4,3,4,5,5,3,4,2,1,2,5,5,4,4,2,2,4,3,2,2,4,4,2,3,1,1,3,2,3,3,3,5,4,1,3,1,5,1,3,3,3,2,1,2,2,3,100,[],{},The data row meets all plausibility rules without any violations.
unbekannt,2003,Nordrhein-Westfalen,Studentin / Student,mehrmals pro Woche,3,1,2,2,2,2,3,2,2,3,2,5,1,3,3,5,3,5,2,5,4,4,3,1,3,2,4,4,1,3,5,2,4,1,1,1,3,1,4,3,2,2,3,2,1,2,2,2,2,3,1,2,2,2,2,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,2002,Nordrhein-Westfalen,Schülerin / Schüler,mehrmals im Monat,3,3,1,2,3,3,1,3,5,4,4,1,1,1,1,4,5,3,1,5,2,3,5,3,2,3,3,5,1,3,3,1,1,2,1,1,4,1,1,4,1,5,3,1,2,4,5,4,3,3,2,2,1,4,4,90,"[""rule_001"", ""rule_006""]","{""rule_001"": ""The age is 2002, which indicates the individual is 21 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests a typical school age, which is inconsistent."", ""rule_006"": ""The involvement in the role (5) is greater than the importance of the role (4), which is inconsistent.""}","The data row has some inconsistencies regarding age and occupation, as well as involvement and importance."
unbekannt,2003,Baden-Württemberg,Schülerin / Schüler,mehrmals im Monat,2,2,2,1,3,3,2,1,3,2,3,3,4,5,2,4,1,1,1,5,5,4,3,5,5,2,3,3,3,3,2,4,3,1,1,1,1,5,1,2,1,5,1,2,2,5,3,1,4,3,5,1,3,2,4,80,"[""rule_001"", ""rule_003""]","{""rule_001"": ""The age is 2003, which indicates the individual is 20 years old. However, the occupation 'Sch\u00fclerin / Sch\u00fcler' suggests they should be younger than typical school age."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt', which is not logically acceptable.""}","The data row has inconsistencies regarding age and occupation, as well as gender and occupation."
weiblich,2003,Baden-Württemberg,keine Angabe,einmal pro Monat,2,3,2,2,3,3,2,4,5,4,4,1,1,5,2,4,2,5,1,5,5,4,4,1,5,5,2,3,2,2,5,1,3,1,1,1,2,1,3,3,1,5,2,2,3,5,2,3,1,3,2,2,1,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2005,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,3,3,1,3,2,3,3,2,5,5,5,3,1,5,2,4,2,3,3,5,5,3,1,1,2,4,1,3,3,2,1,2,3,2,1,4,2,4,3,3,3,2,2,1,2,5,1,5,1,4,2,2,3,3,3,100,[],{},The data row meets all plausibility rules with no violations.
maennlich,2003,keine Angabe,Studentin / Student,mehrmals pro Woche,2,2,2,2,2,3,1,5,2,3,1,2,1,3,3,2,4,4,5,5,2,3,3,2,3,5,2,4,2,3,4,1,3,1,2,2,2,2,4,5,1,1,3,5,2,4,2,5,3,3,1,1,3,2,5,90,"[""rule_001"", ""rule_003"", ""rule_006""]","{""rule_001"": ""The age is 2003, which indicates the person is 20 years old, but the occupation 'Studentin / Student' is typically associated with younger individuals, which may not be a violation but is worth noting for context."", ""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should be 'Student' for male."", ""rule_006"": ""The involvement in the role (2) is greater than the importance of the role (1), which is inconsistent.""}","The data row has some inconsistencies regarding occupation and gender, as well as involvement and importance."
maennlich,2004,keine Angabe,Angestellte / Angestellter,mehrmals im Monat,3,3,1,2,3,2,2,2,3,4,2,3,4,4,4,3,2,4,4,4,2,3,4,2,3,5,3,4,2,5,3,2,3,1,1,1,1,3,5,4,1,3,1,2,2,4,3,1,3,4,3,2,3,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2001,Baden-Württemberg,Angestellte / Angestellter,täglich,2,3,1,1,3,3,2,2,1,5,3,1,2,4,3,4,5,2,1,5,3,4,2,2,3,3,3,4,2,3,4,2,3,4,3,1,4,1,4,3,2,4,4,1,3,4,2,4,2,5,3,2,4,2,3,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2003,Baden-Württemberg,Angestellte / Angestellter,seltener als einmal pro Monat,2,3,1,2,1,2,2,5,1,4,1,3,1,3,3,3,1,4,1,5,3,4,5,5,5,3,1,2,1,3,4,4,3,1,1,3,2,5,5,4,1,5,2,4,1,4,2,2,2,3,2,2,1,2,1,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,einmal pro Monat,2,3,1,1,1,2,2,2,3,5,2,3,1,3,1,5,4,4,2,4,1,5,3,2,5,3,4,3,1,3,4,1,1,3,5,1,2,5,3,3,2,5,2,2,1,3,2,5,3,3,1,2,1,3,3,100,[],{},The data row meets all specified plausibility rules.
weiblich,2000,Baden-Württemberg,Angestellte / Angestellter,mehrmals im Monat,2,3,1,3,3,2,2,5,2,3,2,4,1,5,3,5,3,2,1,5,5,4,2,2,4,5,5,4,2,2,4,1,3,1,3,2,1,1,1,5,5,4,1,2,4,5,2,3,3,3,1,1,3,4,5,100,[],{},The data row meets all plausibility rules without any violations.
weiblich,2001,Baden-Württemberg,Studentin / Student,seltener als einmal pro Monat,3,3,2,1,3,2,2,2,2,4,4,1,1,4,1,5,1,1,1,5,3,5,2,2,3,3,2,4,5,3,5,2,1,1,2,1,3,5,1,5,1,4,1,1,1,4,1,4,3,4,1,2,1,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'weiblich' as it should not be 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
maennlich,2001,Baden-Württemberg,keine Angabe,mehrmals im Monat,2,3,1,1,3,3,2,2,3,1,2,2,1,5,3,4,3,2,1,4,4,3,2,4,3,4,3,4,4,3,2,1,3,1,1,1,3,2,4,3,1,1,2,1,4,3,3,2,4,2,1,2,1,5,2,100,[],{},The data row meets all plausibility rules without any violations.
maennlich,2000,Bayern,Studentin / Student,mehrmals im Monat,2,3,2,1,3,3,1,2,1,5,3,1,1,4,4,1,2,1,5,5,3,4,3,2,3,3,3,2,5,3,4,3,4,1,2,1,2,3,3,3,2,5,1,5,2,4,1,3,2,3,3,2,3,2,2,90,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'maennlich', as it should correspond to 'Student'.""}",The data row has one violation related to gender and occupation consistency.
unbekannt,2006,Baden-Württemberg,Studentin / Student,einmal pro Monat,2,3,1,2,2,3,2,3,2,4,4,1,2,2,3,4,2,1,2,5,1,4,4,2,3,2,5,3,2,5,3,2,2,1,1,1,2,2,2,3,1,5,3,2,1,5,3,3,1,3,2,2,2,2,3,80,"[""rule_003""]","{""rule_003"": ""The occupation 'Studentin / Student' is inconsistent with the gender 'unbekannt'.""}",The data row has one violation related to gender and occupation consistency.
weiblich,1995,Baden-Württemberg,Studentin / Student,mehrmals im Monat,3,1,2,2,2,3,1,1,2,3,3,1,1,3,4,5,2,1,2,5,3,2,3,2,5,3,2,3,2,4,2,2,5,1,1,2,1,2,1,3,1,5,3,3,1,1,2,3,1,2,1,2,3,5,3,100,[],{},The data row meets all plausibility rules without any violations.
